created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status;;;
2022-11-23T20:57:01+00:00,1,2022-11-23 21:57:00.655375,13.539451046762245,1001.6254130121333,18.000630314796595,0,0,,,,;;;
2022-11-23T20:57:34+00:00,2,2022-11-23 21:57:33.590238,13.760583902104099,1001.761418754472,17.595945089564374,0,0,,,,;;;
2022-11-23T20:58:07+00:00,3,2022-11-23 21:58:06.544470,14.113115924048945,1001.7520472219876,17.241613027498584,0,0,,,,;;;
2022-11-23T20:58:40+00:00,4,2022-11-23 21:58:39.491789,14.456673321425772,1001.7537221928122,17.07656848021516,0,0,,,,;;;
2022-11-23T20:59:13+00:00,5,2022-11-23 21:59:12.369540,14.407121975511217,1001.6864918365584,17.03909251493976,0,0,,,,;;;
2022-11-23T20:59:46+00:00,6,2022-11-23 21:59:45.317779,14.507715181666901,1001.6401196978161,16.94997035142396,0,0,,,,;;;
2022-11-23T21:00:19+00:00,7,2022-11-23 22:00:18.264924,14.413523358989519,1001.657858568363,16.87775654308924,1,1,,,,;;;
2022-11-23T21:00:52+00:00,8,2022-11-23 22:00:51.144260,14.233658254881249,1001.7140689867243,16.74767378966224,1,1,,,,;;;
2022-11-23T21:01:25+00:00,9,2022-11-23 22:01:24.082316,14.6729485294095,1001.5634917657735,16.55944996386821,0,0,,,,;;;
2022-11-23T21:01:58+00:00,10,2022-11-23 22:01:57.035451,14.587732561501863,1001.6299534827126,16.582077580424013,0,0,,,,;;;
2022-11-23T21:02:31+00:00,11,2022-11-23 22:02:29.910224,14.753254386829008,1001.5489430646657,16.73259350813448,0,0,,,,;;;
2022-11-23T21:03:04+00:00,12,2022-11-23 22:03:02.818868,14.098145638280316,1001.704980603213,16.621515544391094,0,0,,,,;;;
2022-11-23T21:03:37+00:00,13,2022-11-23 22:03:35.807742,14.387172698341894,1001.5871664294341,16.8049280327454,0,0,,,,;;;
2022-11-23T21:04:09+00:00,14,2022-11-23 22:04:08.684323,13.980346538663355,1001.7891303959436,16.84705374912704,0,0,,,,;;;
2022-11-23T21:04:42+00:00,15,2022-11-23 22:04:41.633763,14.110829721021329,1001.6086101943924,16.812205041524358,0,0,,,,;;;
2022-11-23T21:05:15+00:00,16,2022-11-23 22:05:14.578112,14.773253598735206,1001.653632046224,16.7565539666809,0,0,,,,;;;
2022-11-23T21:05:48+00:00,17,2022-11-23 22:05:47.461917,14.027154718458766,1001.63676732562,16.788028179102167,0,0,,,,;;;
2022-11-23T21:06:21+00:00,18,2022-11-23 22:06:20.401253,14.748274799272846,1001.6651955566886,16.721314089280828,0,0,,,,;;;
2022-11-23T21:06:54+00:00,19,2022-11-23 22:06:53.359518,14.188848564417803,1001.625976596355,16.910245111506473,0,0,,,,;;;
2022-11-23T21:07:27+00:00,20,2022-11-23 22:07:26.239751,14.53057728505948,1001.5395568042946,16.798822991643874,0,0,,,,;;;
2022-11-23T21:08:00+00:00,21,2022-11-23 22:07:59.188413,14.235029980348305,1001.5215856616946,16.774488726898323,0,0,,,,;;;
2022-11-23T21:08:33+00:00,22,2022-11-23 22:08:32.137970,14.375860540281256,1001.6094953016759,16.796852335244544,0,0,,,,;;;
2022-11-23T21:09:06+00:00,23,2022-11-23 22:09:05.015307,14.583617380740815,1001.6509422479232,16.754146923752476,0,0,,,,;;;
2022-11-23T21:09:39+00:00,24,2022-11-23 22:09:37.962222,14.273895541389766,1001.7728110529441,16.80010719385034,0,0,,,,;;;
2022-11-23T21:10:12+00:00,25,2022-11-23 22:10:10.909887,14.767140383885348,1001.7415492408232,16.685355618358937,0,0,,,,;;;
2022-11-23T21:10:45+00:00,26,2022-11-23 22:10:43.781597,14.392321265246766,1001.7024686433463,16.640505340940116,0,0,,,,;;;
2022-11-23T21:11:17+00:00,27,2022-11-23 22:11:16.737502,14.597046406117215,1001.7020688824506,16.701555614596685,0,0,,,,;;;
2022-11-23T21:11:50+00:00,28,2022-11-23 22:11:49.680314,13.977603093232073,1001.8494738451759,16.938420745012166,0,0,,,,;;;
2022-11-23T21:12:23+00:00,29,2022-11-23 22:12:22.564820,14.229085836764476,1001.6623881388616,16.839138332522516,0,0,,,,;;;
2022-11-23T21:12:56+00:00,30,2022-11-23 22:12:55.516985,14.639400953487678,1001.7174208743917,16.73624165232308,0,0,,,,;;;
2022-11-23T21:13:29+00:00,31,2022-11-23 22:13:28.466675,14.932373714339457,1001.6168240336899,16.746093872793047,0,0,,,,;;;
2022-11-23T21:14:02+00:00,32,2022-11-23 22:14:01.344514,14.74244930849698,1001.5978011064103,16.643167844684683,0,0,,,,;;;
2022-11-23T21:14:35+00:00,33,2022-11-23 22:14:34.288236,14.346308848520138,1001.5781037931827,16.552264235404486,0,0,,,,;;;
2022-11-23T21:15:08+00:00,34,2022-11-23 22:15:07.239263,14.244344046643132,1001.6503235147181,16.60925802024956,0,0,,,,;;;
2022-11-23T21:15:42+00:00,35,2022-11-23 22:15:40.121326,14.296300399616586,1001.6081716791232,16.552261286323244,0,0,,,,;;;
2022-11-23T21:16:16+00:00,36,2022-11-23 22:16:14.837092,14.405581295238921,1001.568413791699,16.53798284230554,0,0,,,,;;;
2022-11-23T21:16:48+00:00,37,2022-11-23 22:16:47.718089,14.394776451140565,1001.5278978454338,16.57755731233983,0,0,,,,;;;
2022-11-23T21:17:21+00:00,38,2022-11-23 22:17:20.671325,14.358654368190976,1001.4739426138617,16.51426630783357,0,0,,,,;;;
2022-11-23T21:17:54+00:00,39,2022-11-23 22:17:53.622925,14.218569275719094,1001.5368261691951,16.484935824717166,0,0,,,,;;;
2022-11-23T21:18:27+00:00,40,2022-11-23 22:18:26.507741,14.09357321725695,1001.6464254743981,16.498090539755818,4,4,,,,;;;
2022-11-23T21:19:00+00:00,41,2022-11-23 22:18:59.462630,14.86224679308935,1001.6527027480489,16.375997778059787,4,4,,,,;;;
2022-11-23T21:19:33+00:00,42,2022-11-23 22:19:32.414495,14.366715693997794,1001.6280808907238,16.410280146906516,0,0,,,,;;;
2022-11-23T21:20:06+00:00,43,2022-11-23 22:20:05.296148,14.485430294958007,1001.4999679355185,16.264956032865353,0,0,,,,;;;
2022-11-23T21:20:44+00:00,44,2022-11-23 22:20:38.247296,13.161430702337375,1001.0647275616133,17.24303170149327,1,1,,,,;;;
2022-11-23T21:21:17+00:00,45,2022-11-23 22:21:16.395320,14.354878381574089,1001.4116537134751,16.91482379924775,0,0,,,,;;;
2022-11-23T21:21:50+00:00,46,2022-11-23 22:21:49.274345,13.846375022480345,1001.396636696947,16.829838838700457,0,0,,,,;;;
2022-11-23T21:22:23+00:00,47,2022-11-23 22:22:22.225376,14.296181808366008,1001.387093109077,16.721928288050094,0,0,,,,;;;
2022-11-23T21:22:56+00:00,48,2022-11-23 22:22:55.175668,14.488680200079113,1001.4680665244019,16.833913850604105,0,0,,,,;;;
2022-11-23T21:23:29+00:00,49,2022-11-23 22:23:28.054366,14.488680200079113,1001.4783693983823,16.85539436530902,0,0,,,,;;;
2022-11-23T21:24:02+00:00,50,2022-11-23 22:24:01.005032,14.425868885178023,1001.5193402994404,16.8719928184119,0,0,,,,;;;
2022-11-23T21:24:35+00:00,51,2022-11-23 22:24:33.955027,14.5930508325679,1001.585012959428,16.892031299857983,0,0,,,,;;;
2022-11-23T21:25:08+00:00,52,2022-11-23 22:25:06.835118,14.318536526318736,1001.5210495608195,16.899252246471253,0,0,,,,;;;
2022-11-23T21:25:41+00:00,53,2022-11-23 22:25:39.785242,14.657233412226205,1001.4821607459503,16.80015218235279,0,0,,,,;;;
2022-11-23T21:26:13+00:00,54,2022-11-23 22:26:12.730676,13.94817031435498,1001.5102560690024,16.685427127560324,0,0,,,,;;;
2022-11-23T21:26:46+00:00,55,2022-11-23 22:26:45.616430,14.421753709648844,1001.488801694456,16.69486482806301,0,0,,,,;;;
2022-11-23T21:27:19+00:00,56,2022-11-23 22:27:18.560102,14.577047324702278,1001.5183306612316,16.768926208362,0,0,,,,;;;
2022-11-23T21:27:52+00:00,57,2022-11-23 22:27:51.515675,14.838301596239766,1001.493018979384,16.83736638743395,0,0,,,,;;;
2022-11-23T21:28:25+00:00,58,2022-11-23 22:28:24.394879,15.130480345289683,1001.491819717652,16.682846498670663,0,0,,,,;;;
2022-11-23T21:28:58+00:00,59,2022-11-23 22:28:57.344581,15.269939922005957,1001.4697123883936,16.576158785811355,0,0,,,,;;;
2022-11-23T21:29:31+00:00,60,2022-11-23 22:29:30.296296,14.953358913570023,1001.3999426718176,16.676202996126666,0,0,,,,;;;
2022-11-23T21:30:04+00:00,61,2022-11-23 22:30:03.177837,14.958099374687091,1001.4000672492089,16.645381803887105,0,0,,,,;;;
2022-11-23T21:30:37+00:00,62,2022-11-23 22:30:36.128855,14.561501061844764,1001.2855265725665,16.801670485505284,0,0,,,,;;;
2022-11-23T21:31:10+00:00,63,2022-11-23 22:31:09.080955,14.848360947346649,1001.1421498712746,16.595163007123144,0,0,,,,;;;
2022-11-23T21:31:43+00:00,64,2022-11-23 22:31:41.960338,14.858420299248333,1001.2603505814026,16.546458978869097,0,0,,,,;;;
2022-11-23T21:32:16+00:00,65,2022-11-23 22:32:14.909861,14.873966571932431,1001.3986672259701,16.529828917830226,0,0,,,,;;;
2022-11-23T21:32:49+00:00,66,2022-11-23 22:32:47.862726,14.751714290814846,1001.3619049943919,16.61279986761438,0,0,,,,;;;
2022-11-23T21:33:22+00:00,67,2022-11-23 22:33:20.743826,14.77137577059176,1001.3297273644533,16.493880373105885,0,0,,,,;;;
2022-11-23T21:33:54+00:00,68,2022-11-23 22:33:53.694907,14.850936208132936,1001.6128089290542,16.459033083157163,0,0,,,,;;;
2022-11-23T21:34:27+00:00,69,2022-11-23 22:34:26.648460,14.729309352444865,1001.4424491536411,16.436105532668787,0,0,,,,;;;
2022-11-23T21:35:00+00:00,70,2022-11-23 22:34:59.530260,14.28607228441148,1001.3373421669937,16.395110742205343,0,0,,,,;;;
2022-11-23T21:35:33+00:00,71,2022-11-23 22:35:32.482144,14.571560408182862,1001.3040715457216,16.37136023428321,0,0,,,,;;;
2022-11-23T21:36:06+00:00,72,2022-11-23 22:36:05.435613,14.635574448956312,1001.2993151207276,16.363895651255643,0,0,,,,;;;
2022-11-23T21:36:39+00:00,73,2022-11-23 22:36:38.316189,14.434219033095964,1001.3030774351125,16.34189949247178,0,0,,,,;;;
